"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"APLNR","#","#",1,2.55963078353694,0.00225716150641784,-0.0601762604113449,768
"APOC2","#","#",1,2.70215019659232,0.00283328081077758,10.0499979423279,278
"APOE","#","#",6,3.01821938275918,0.0651150824641162,10.3223015478242,117
"AREG","#","#",14,3.99337659099594,0.217909229149599,9.44363680367678,430
"ARHGDIB","#","#",4,2.24085788472697,0.0281438330646921,10.427233569412,42
"ARNTL2","#","#",1,2.97261553900388,0.0039266076887308,9.86758193323731,363
"ARPC1B","#","#",3,2.1955358538731,0.0185357793474842,9.65577573721644,403
"ASF1B","#","#",2,3.57580563621574,0.0208197457058588,6.96321846634111,537
"ASPM","#","#",1,4.00264637420179,0.00809039587394249,6.94912260520868,587
"ATOH1","#","#",1,5.1743978663371,0.0128270744783454,6.95436777206466,552
"AURKA","O14965","Oncogene",24,2.64783366655065,0.24879607645915,8.98048615267344,481
"AURKB","#","#",28,3.60777780252947,0.400263568760613,9.03402788149406,474
"AXL","P30530","Oncogene",20,2.42424195513287,0.187904846282571,10.8396600890833,5
"B2M","#","#",36,2.1177550522333,0.300098773490654,0.332690207475164,697
"BACE1","#","#",4,-2.61703481496258,0.0342264511927728,9.51858994285129,424
"BANK1","#","#",1,3.35789914364463,0.0054840749665436,6.94623649255859,608
"BCL2A1","#","#",1,2.76721192357799,0.00309628580138094,10.0228149128801,298
"BDNF","#","#",13,2.05422631527879,0.0998619695825777,8.89361738814611,492
"BGN","#","#",4,2.93271112679528,0.039330800509879,10.3598713033236,86
"BIRC3","#","#",2,2.05758715116824,0.00854527784607641,10.1124664606803,232
"BIRC5","#","#",11,3.55302779468176,0.149900165068788,10.4318641173636,40
"BLK","#","#",10,4.28725202361169,0.165217654608691,9.42135789238744,436
"BLM","#","#",5,2.46698022215058,0.0417726339610766,10.3794947997826,73
"BMP4","#","#",4,3.38211210878004,0.0465974198586139,10.0114316812845,301
"BMP7","#","#",2,2.99531466070269,0.0161266018059505,10.3440761744538,98
"BPI","#","#",2,2.9250559053339,0.0155585749750721,10.0657580727385,264
"BPIFB1","#","#",1,7.27278842535204,0.0213095912332029,6.96376089738597,535
"BRSK2","#","#",1,-5.07395915543683,0.0124210618586318,10.1098320168365,233
"BST2","#","#",2,2.95172808059877,0.0157742137393629,-0.0670774704760906,800
"BTK","#","#",13,2.09843751100646,0.102185316249248,9.09131397387364,468
"BTLA","#","#",1,3.60946025822129,0.00650098354921891,10.2274259497487,175
